re_m1_svor,tepl_m,zraz_m,tlak_m,v_rh_m,v_s_m,v_rh_m_50,v_rh_m_125,vlhk_m,datetime
471.42500000000007,13.964,0.0,985.696,6.635,308.318,6.696000000000001,8.027999999999999,79.074,23/05/2019 15:00
471.50000000000006,13.86,0.0,985.548,5.957000000000001,313.921,5.742000000000001,7.567,79.512,23/05/2019 16:00
471.2000000000001,14.232000000000001,0.0,985.433,6.946000000000001,319.749,6.7589999999999995,8.576,78.514,23/05/2019 17:00
471.35,13.95,0.0,985.39,5.8260000000000005,328.401,4.738,6.672000000000001,80.179,23/05/2019 18:00
471.575,14.049000000000001,0.0,985.3560000000001,6.432,335.351,5.983,7.655,78.834,23/05/2019 19:00
472.0,13.349,0.0,985.363,5.6979999999999995,332.033,4.16,6.681,81.086,23/05/2019 20:00
472.025,12.82,0.0,985.659,5.962999999999999,345.86,6.107,8.113999999999999,82.275,23/05/2019 21:00
471.775,12.479000000000001,0.0,985.9910000000001,6.977,347.88300000000004,7.689,9.65,83.064,23/05/2019 22:00
471.375,12.234000000000002,0.0,985.8539999999999,6.6979999999999995,349.904,7.821000000000001,10.382,80.542,23/05/2019 23:00
471.9,11.969000000000001,0.0,985.692,5.96,346.115,6.877000000000001,9.378,79.63,24/05/2019 00:00
473.0,11.722000000000001,0.0,985.4680000000001,6.1,342.838,6.1370000000000005,9.508,80.98899999999999,24/05/2019 01:00
472.75,11.468,0.0,985.414,2.877,346.44699999999995,3.4339999999999997,5.789,82.764,24/05/2019 02:00
473.425,11.205,0.0,985.243,2.22,349.49199999999996,2.5669999999999997,3.658,84.855,24/05/2019 03:00
473.275,10.940999999999999,0.0,985.034,1.71,350.667,2.2840000000000003,3.8169999999999997,87.488,24/05/2019 04:00
473.325,10.767999999999999,0.075,984.922,2.94,351.67,3.3819999999999997,5.112,89.825,24/05/2019 05:00
472.9500000000001,10.647,0.484,984.813,3.86,352.666,4.819,7.586,91.919,24/05/2019 06:00
472.05000000000007,11.185,0.032,984.678,4.202,350.914,5.414,8.346,88.954,24/05/2019 07:00
471.175,12.525,0.0,984.6339999999999,4.575,350.055,4.675,7.358,84.74799999999999,24/05/2019 08:00
470.875,14.502,0.0,984.6060000000001,4.099,326.11,4.83,4.795,76.624,24/05/2019 09:00
469.35,15.665,0.0,984.7560000000001,3.612,205.96099999999998,3.715,3.9789999999999996,72.658,24/05/2019 10:00
468.0750000000001,17.506,0.0,984.672,2.932,301.94,2.786,2.6689999999999996,67.494,24/05/2019 11:00
467.5,18.617,0.0,984.507,2.572,341.92900000000003,2.694,3.025,64.719,24/05/2019 12:00
466.9,19.616,0.0,984.3,3.011,336.642,3.5410000000000004,3.2889999999999997,61.923,24/05/2019 13:00
466.075,19.871,0.0,983.956,4.237,314.548,3.701,4.409,60.20399999999999,24/05/2019 14:00
465.925,19.713,0.0,983.7130000000001,3.8960000000000004,320.422,3.9360000000000004,4.305,58.68600000000001,24/05/2019 15:00
465.0,20.908,0.0,983.4069999999999,4.364,282.717,5.308,5.207000000000001,55.051,24/05/2019 16:00
465.25,21.545,0.0,983.16,4.656000000000001,344.588,5.345,5.51,52.276,24/05/2019 17:00
464.8250000000001,21.162,0.0,982.8539999999999,5.185,344.652,5.481,5.784,51.763000000000005,24/05/2019 18:00
465.75,20.691999999999997,0.0,982.7239999999999,4.385,347.397,4.8919999999999995,4.985,52.508,24/05/2019 19:00
466.9,19.357,0.0,982.75,4.287,345.416,4.118,3.605,55.09,24/05/2019 20:00
467.5,17.36,0.0,982.9860000000001,3.444,354.81699999999995,5.2620000000000005,6.829,63.825,24/05/2019 21:00
467.8250000000001,15.737,0.0,983.568,3.015,324.893,4.064,6.167999999999999,71.045,24/05/2019 22:00
468.3250000000001,14.671,0.0,983.758,3.105,93.348,4.768,5.832999999999999,75.296,24/05/2019 23:00
469.125,14.31,0.0,983.837,3.031,356.069,4.458,6.233,74.944,25/05/2019 00:00
470.0750000000001,13.509,0.0,983.8889999999999,1.7719999999999998,179.925,2.54,4.397,77.798,25/05/2019 01:00
470.9,12.542,0.0,983.715,2.202,352.251,2.977,5.443,79.493,25/05/2019 02:00
471.975,11.561,0.0,983.592,2.853,43.771,3.029,3.74,82.10700000000001,25/05/2019 03:00
472.225,10.902000000000001,0.0,983.618,2.716,5.563,2.654,3.6689999999999996,84.272,25/05/2019 04:00
472.675,10.18,0.0,983.704,3.085,122.146,2.79,4.111000000000001,87.948,25/05/2019 05:00
472.2,10.431,0.0,984.05,1.868,16.625999999999998,2.279,2.7230000000000003,86.976,25/05/2019 06:00
471.0,12.616,0.0,984.4119999999999,2.0580000000000003,36.444,2.1790000000000003,1.9280000000000002,79.333,25/05/2019 07:00
470.15,15.026,0.0,984.807,0.696,12.677,0.981,1.2770000000000001,74.686,25/05/2019 08:00
468.85,16.71,0.0,985.0160000000001,0.843,224.287,0.5670000000000001,0.812,69.26,25/05/2019 09:00
468.275,19.323,0.0,985.24,2.766,344.911,2.539,2.6919999999999997,54.858999999999995,25/05/2019 10:00
467.85,20.535999999999998,0.0,985.2860000000001,4.178999999999999,326.133,3.86,3.803,47.905,25/05/2019 11:00
466.75,21.589000000000002,0.0,985.315,3.912,326.64599999999996,4.4030000000000005,4.431,38.454,25/05/2019 12:00
465.675,22.443,0.0,985.303,4.168,328.35,4.169,4.7860000000000005,38.855,25/05/2019 13:00
465.45,23.206,0.0,984.971,4.255,331.19599999999997,4.643,5.268,37.993,25/05/2019 14:00
465.275,23.565,0.0,984.7660000000001,3.824,331.601,3.5410000000000004,3.965,36.985,25/05/2019 15:00
464.475,24.089000000000002,0.0,984.5239999999999,4.484,320.777,4.364,5.1,33.747,25/05/2019 16:00
464.25,24.136999999999997,0.0,984.247,3.556,315.817,3.5,3.8960000000000004,34.038000000000004,25/05/2019 17:00
464.9500000000001,23.608,0.0,983.967,4.177,297.166,3.83,4.414,37.015,25/05/2019 18:00
465.225,22.964000000000002,0.0,984.07,3.6689999999999996,283.376,2.316,3.077,37.189,25/05/2019 19:00
465.225,21.221999999999998,0.0,984.303,3.089,284.573,3.2710000000000004,3.4589999999999996,43.17100000000001,25/05/2019 20:00
466.15,19.844,0.0,984.367,3.5069999999999997,292.889,4.677,1.465,48.428999999999995,25/05/2019 21:00
466.55,18.602,0.0,984.799,2.3930000000000002,303.817,3.93,0.925,54.05,25/05/2019 22:00
466.7000000000001,17.426,0.0,985.2180000000001,2.679,342.07199999999995,4.303999999999999,2.326,59.538999999999994,25/05/2019 23:00
466.85,17.039,0.0,985.5110000000001,1.7480000000000002,267.205,3.248,1.847,59.736000000000004,26/05/2019 00:00
468.15,16.331,0.0,985.637,2.126,319.35,2.892,0.9520000000000001,62.398999999999994,26/05/2019 01:00
469.075,13.917,0.0,985.654,1.252,252.356,1.197,1.431,75.016,26/05/2019 02:00
469.55,13.029000000000002,0.0,985.6419999999999,1.005,318.04200000000003,0.55,1.501,78.723,26/05/2019 03:00
470.15,13.784,0.0,985.585,1.689,42.707,1.416,1.074,75.811,26/05/2019 04:00
470.9,13.522,0.0,985.72,1.078,105.71,2.2319999999999998,2.6689999999999996,76.908,26/05/2019 05:00
471.0,13.274000000000001,0.0,985.875,0.536,121.492,1.547,2.872,78.60600000000001,26/05/2019 06:00
470.725,14.033,0.0,986.342,0.8590000000000001,145.879,0.927,1.83,77.52,26/05/2019 07:00
469.975,15.007,0.0,986.528,0.818,158.398,0.8109999999999999,1.6780000000000002,76.48,26/05/2019 08:00
469.05,16.964000000000002,0.0,986.722,0.746,123.69200000000001,0.384,1.206,67.702,26/05/2019 09:00
469.0,17.408,0.0,986.847,1.66,103.169,1.34,2.076,63.563,26/05/2019 10:00
466.975,19.773,0.0,987.029,1.44,110.193,1.5819999999999999,1.673,55.31,26/05/2019 11:00
465.275,21.651999999999997,0.0,986.947,1.385,184.312,1.012,0.7290000000000001,52.803000000000004,26/05/2019 12:00
464.0750000000001,22.820999999999998,0.0,986.74,2.53,237.28,2.478,2.052,49.435,26/05/2019 13:00
463.5750000000001,23.581999999999997,0.0,986.525,3.253,251.774,3.042,3.31,47.388000000000005,26/05/2019 14:00
462.925,24.316999999999997,0.0,985.935,3.783,233.813,3.428,3.43,46.838,26/05/2019 15:00
463.025,24.66,0.0,985.528,3.41,242.842,3.352,3.634,45.242,26/05/2019 16:00
462.2000000000001,24.954,0.0,985.334,2.9960000000000004,242.757,2.5140000000000002,2.687,45.736999999999995,26/05/2019 17:00
462.67500000000007,24.471,0.0,985.253,3.153,251.52,2.28,2.325,46.426,26/05/2019 18:00
463.0750000000001,24.384,0.0,985.122,2.9330000000000003,261.817,2.0980000000000003,1.5019999999999998,47.233000000000004,26/05/2019 19:00
463.025,23.068,0.0,984.965,1.996,254.372,1.225,0.9590000000000001,53.306000000000004,26/05/2019 20:00
463.275,21.698,0.0,984.8860000000001,1.305,255.85299999999998,0.934,0.642,57.748999999999995,26/05/2019 21:00
463.225,20.26,0.0,985.216,0.722,207.36900000000003,1.1640000000000001,0.23199999999999998,63.18,26/05/2019 22:00
463.7000000000001,19.352999999999998,0.0,985.201,0.488,220.132,0.938,0.226,65.84,26/05/2019 23:00
464.225,18.028,0.0,985.2330000000001,1.054,212.38299999999998,0.301,0.528,71.012,27/05/2019 00:00
465.475,18.212,0.0,985.165,1.806,148.588,1.679,0.76,69.25399999999999,27/05/2019 01:00
466.0750000000001,17.913,0.0,984.818,2.636,105.376,2.813,2.437,70.572,27/05/2019 02:00
466.5,16.935,0.0,984.438,1.788,119.02600000000001,2.327,2.551,74.837,27/05/2019 03:00
466.75,16.19,0.0,984.163,2.424,115.40799999999999,3.313,3.187,77.717,27/05/2019 04:00
466.80000000000007,15.630999999999998,0.0,983.909,2.033,113.60600000000001,3.43,5.263,79.37899999999999,27/05/2019 05:00
466.675,15.169,0.0,983.878,2.3569999999999998,111.32700000000001,3.3819999999999997,5.56,81.75399999999999,27/05/2019 06:00
467.475,16.957,0.0,983.93,2.47,107.619,3.679,5.968,74.181,27/05/2019 07:00
467.25,18.366,0.0,984.023,3.112,105.18299999999999,3.945,7.5,66.92399999999999,27/05/2019 08:00
466.4,19.744,0.0,983.948,4.825,100.449,4.708,7.0760000000000005,61.65,27/05/2019 09:00
465.775,19.49,0.0,983.8960000000001,3.741,110.359,4.4910000000000005,5.925,68.346,27/05/2019 10:00
465.475,19.371,0.0,984.3439999999999,4.5,120.61399999999999,3.4589999999999996,5.535,69.452,27/05/2019 11:00
465.525,19.857,0.0,984.448,3.605,125.10700000000001,3.7769999999999997,5.233,66.485,27/05/2019 12:00
465.02500000000015,19.452,0.0,984.4730000000001,3.068,131.248,3.0060000000000002,4.45,68.78,27/05/2019 13:00
464.6,19.447,0.0,984.181,3.7230000000000003,118.818,2.699,4.766,67.582,27/05/2019 14:00
465.9500000000001,19.71,0.0,983.703,3.8139999999999996,109.223,3.55,5.075,64.227,27/05/2019 15:00
465.975,19.41,0.0,983.347,3.448,108.63799999999999,3.628,5.529,66.14699999999999,27/05/2019 16:00
466.3250000000001,18.9,0.012,983.2560000000001,3.14,123.994,3.0869999999999997,5.2170000000000005,73.714,27/05/2019 17:00
466.925,17.269000000000002,1.159,983.132,3.3810000000000002,124.99600000000001,2.3680000000000003,5.81,87.973,27/05/2019 18:00
467.425,16.512,2.39,982.916,2.8560000000000003,129.924,2.342,5.362,91.92299999999999,27/05/2019 19:00
467.75,16.049,3.9560000000000004,982.607,2.895,133.092,2.766,4.938,94.89299999999999,27/05/2019 20:00
467.375,15.89,2.147,982.1419999999999,3.0839999999999996,122.603,3.345,4.901,95.32,27/05/2019 21:00
467.25,15.888,0.0,982.118,3.7569999999999997,112.46,3.6310000000000002,6.5089999999999995,94.596,27/05/2019 22:00
466.0750000000001,15.92,0.0,982.1410000000001,3.135,130.04,3.679,6.331,94.51100000000001,27/05/2019 23:00
466.525,15.933,0.0,981.824,3.455,125.988,3.736,5.4510000000000005,93.994,28/05/2019 00:00
466.725,15.698,0.0,980.8760000000001,2.34,125.333,3.7260000000000004,5.676,94.95700000000001,28/05/2019 01:00
466.675,15.72,0.0,980.1519999999999,3.2510000000000003,124.60600000000001,3.147,5.776,93.52799999999999,28/05/2019 02:00
466.4,15.647,0.0,979.442,4.416,114.135,4.833,7.727,93.255,28/05/2019 03:00
465.975,15.475,0.0,978.934,3.611,110.585,4.029,7.348,94.095,28/05/2019 04:00
466.85,15.555,0.0,978.597,4.541,108.51,3.859,7.175,95.725,28/05/2019 05:00
467.675,15.677,1.2919999999999998,978.127,4.852,108.96799999999999,4.992,8.152999999999999,95.17200000000001,28/05/2019 06:00
467.1,16.108,0.0,977.8810000000001,3.95,118.305,3.182,6.818,95.60799999999999,28/05/2019 07:00
466.7000000000001,16.48,0.001,977.554,3.5860000000000003,133.196,2.7510000000000003,6.007999999999999,95.073,28/05/2019 08:00
466.5,16.725,0.138,977.268,2.7230000000000003,149.839,4.5,7.1160000000000005,94.538,28/05/2019 09:00
466.80000000000007,17.090999999999998,0.0,977.5139999999999,1.959,153.528,4.54,7.1,93.125,28/05/2019 10:00
466.35,18.328,0.0,977.709,2.459,150.9,3.725,6.415,86.266,28/05/2019 11:00
465.6,19.929000000000002,0.0,976.939,2.645,139.423,4.292,6.785,80.407,28/05/2019 12:00
465.875,17.578,1.455,976.821,4.061,155.789,4.624,6.672000000000001,68.961,28/05/2019 13:00
467.05,16.053,3.0039999999999996,976.5880000000001,2.106,185.38299999999998,3.52,6.347,76.145,28/05/2019 14:00
465.525,16.778,0.473,976.6289999999999,3.6719999999999997,129.938,3.392,5.117,83.573,28/05/2019 15:00
467.425,17.743,2.4,976.209,4.6160000000000005,122.756,4.909,5.5760000000000005,83.859,28/05/2019 16:00
466.7000000000001,19.238,0.0,975.9,3.758,104.34100000000001,3.984,4.742,83.806,28/05/2019 17:00
466.0,19.631,0.0,975.7539999999999,1.962,95.33,1.524,1.892,77.84899999999999,28/05/2019 18:00
466.375,15.605,3.483,976.7769999999999,3.093,89.72399999999999,1.959,2.432,75.25,28/05/2019 19:00
467.9500000000001,15.081,0.11800000000000001,977.334,2.005,153.77700000000002,2.456,2.8560000000000003,87.956,28/05/2019 20:00
468.15,15.287,0.0,977.9789999999999,2.249,151.006,2.355,2.269,91.48700000000001,28/05/2019 21:00
468.55,15.126,0.0,978.183,2.1590000000000003,170.63400000000001,2.504,1.97,92.78299999999999,28/05/2019 22:00
468.7000000000001,15.027999999999999,0.0,978.5310000000001,1.1440000000000001,192.61900000000003,0.998,0.882,94.338,28/05/2019 23:00
468.6,14.888,0.0,978.7360000000001,1.088,235.997,0.4,0.517,93.515,29/05/2019 00:00
468.5750000000001,14.888,0.0,978.7360000000001,1.088,235.997,0.4,0.517,95.609,29/05/2019 01:00
469.075,14.356,0.0,978.794,1.087,282.621,0.6990000000000001,1.421,97.404,29/05/2019 02:00
470.275,14.185,0.0,979.1439999999999,0.867,313.448,0.643,2.048,97.666,29/05/2019 03:00
471.0,13.692,0.0,979.432,1.7109999999999999,317.318,2.303,4.096,96.838,29/05/2019 04:00
471.375,13.244000000000002,0.0,979.7260000000001,1.127,314.16,0.669,1.584,97.37,29/05/2019 05:00
470.25,13.062999999999999,0.0,980.184,1.093,316.272,0.5710000000000001,1.379,98.381,29/05/2019 06:00
470.575,13.235,0.0,980.962,1.308,309.671,0.562,0.5539999999999999,98.911,29/05/2019 07:00
470.1,14.103,0.0,981.3839999999999,1.7690000000000001,106.079,1.3359999999999999,1.329,98.516,29/05/2019 08:00
469.525,15.399000000000001,0.0,981.8960000000001,1.712,181.105,1.714,1.5019999999999998,91.116,29/05/2019 09:00
468.525,16.93,0.0,982.3589999999999,1.3769999999999998,113.89299999999999,0.809,0.54,83.87299999999999,29/05/2019 10:00
468.15,17.65,0.0,982.779,1.382,241.479,1.216,1.273,80.654,29/05/2019 11:00
468.3,17.505,0.0,983.15,2.056,323.992,1.531,1.501,80.839,29/05/2019 12:00
467.35,17.526,0.0,983.3610000000001,3.6039999999999996,355.662,3.858,3.342,79.817,29/05/2019 13:00
466.525,19.475,0.0,983.245,4.2,346.506,4.362,4.168,72.393,29/05/2019 14:00
466.8250000000001,20.651999999999997,0.0,983.195,4.694,342.69199999999995,5.093,5.087,66.462,29/05/2019 15:00
466.55,20.636,0.0,983.0939999999999,5.21,323.562,6.1160000000000005,6.29,64.78699999999999,29/05/2019 16:00
467.225,19.361,0.0,983.555,4.727,183.523,5.629,5.949,65.994,29/05/2019 17:00
468.6,18.659000000000002,0.0,984.053,3.84,38.232,3.694,5.405,65.868,29/05/2019 18:00
468.9,17.438,0.0,984.5880000000001,3.7710000000000004,34.071,3.338,5.502999999999999,69.122,29/05/2019 19:00
468.925,16.109,0.0,984.9910000000001,3.6860000000000004,36.016999999999996,3.495,6.082000000000001,74.863,29/05/2019 20:00
469.4,14.829,0.0,985.5,3.73,30.581,3.5410000000000004,5.732,80.954,29/05/2019 21:00
470.0750000000001,13.911,0.04,986.195,3.4539999999999997,28.656999999999996,3.375,5.122000000000001,84.948,29/05/2019 22:00
470.625,13.597999999999999,0.059000000000000004,986.742,3.6830000000000003,23.851999999999997,3.8739999999999997,5.074,85.411,29/05/2019 23:00
471.225,13.11,0.6759999999999999,987.252,3.94,40.003,4.186,7.112,85.89399999999999,30/05/2019 00:00
471.975,12.448,3.1310000000000002,987.541,5.291,39.667,6.319,9.615,88.89399999999999,30/05/2019 01:00
472.025,12.155999999999999,5.732,987.6469999999999,5.202000000000001,39.751999999999995,6.416,10.115,90.384,30/05/2019 02:00
472.625,11.888,9.151,987.725,4.243,37.433,5.3629999999999995,8.427999999999999,92.367,30/05/2019 03:00
472.4,11.446,12.380999999999998,987.803,3.945,28.295,4.163,5.816,95.29,30/05/2019 04:00
472.4,11.317,5.22,988.035,3.88,26.991999999999997,3.753,5.551,95.78399999999999,30/05/2019 05:00
472.17500000000007,11.097000000000001,9.367,988.569,3.8989999999999996,28.796,3.71,5.604,96.274,30/05/2019 06:00
472.05000000000007,11.165999999999999,9.212,989.2460000000001,3.0210000000000004,45.165,3.415,5.779,95.59899999999999,30/05/2019 07:00
472.17500000000007,11.359000000000002,2.391,989.8610000000001,2.74,29.5,2.5660000000000003,4.221,96.105,30/05/2019 08:00
472.75,11.634,7.251,990.414,1.982,218.208,1.5519999999999998,2.2680000000000002,97.288,30/05/2019 09:00
472.7000000000001,11.931,11.4,990.8580000000001,2.7439999999999998,237.857,2.153,3.602,96.99700000000001,30/05/2019 10:00
472.4,12.132,11.374,991.3889999999999,3.1839999999999997,353.467,2.8339999999999996,4.081,96.336,30/05/2019 11:00
472.7,12.277000000000001,1.679,991.8439999999999,2.838,355.50300000000004,2.533,3.3760000000000003,96.15299999999999,30/05/2019 12:00
472.625,12.288,5.831,992.066,3.3789999999999996,215.051,2.81,4.51,95.505,30/05/2019 13:00
473.15,12.517000000000001,9.453,992.154,3.235,30.553,2.613,3.8310000000000004,95.227,30/05/2019 14:00
474.0750000000001,12.087,12.620999999999999,992.4119999999999,3.9589999999999996,232.581,3.827,5.445,94.891,30/05/2019 15:00
474.625,11.115,4.9830000000000005,992.68,4.7219999999999995,353.413,5.785,7.386,94.32600000000001,30/05/2019 16:00
474.2000000000001,11.315,0.5770000000000001,992.84,4.673,351.208,5.143,7.477,92.37299999999999,30/05/2019 17:00
473.00000000000006,11.977,0.099,992.752,3.9189999999999996,353.001,4.708,6.904,90.656,30/05/2019 18:00
473.0,12.517000000000001,0.0,992.5110000000001,4.138,355.37699999999995,4.809,6.542000000000001,89.24799999999999,30/05/2019 19:00
473.575,11.857000000000001,0.0,992.705,3.63,94.969,3.258,5.21,90.88600000000001,30/05/2019 20:00
473.5,11.047,0.0,992.921,3.4989999999999997,23.558000000000003,4.215,4.627,91.21,30/05/2019 21:00
473.85,10.814,0.0,993.523,3.255,35.605,3.7060000000000004,4.522,91.775,30/05/2019 22:00
474.0,10.886,0.0,993.922,3.103,39.054,3.2510000000000003,3.8489999999999998,91.69200000000001,30/05/2019 23:00
474.225,10.829,0.0,994.1489999999999,3.6639999999999997,31.583000000000002,3.625,4.475,91.693,31/05/2019 00:00
473.025,10.88,0.0,994.155,3.65,27.893,4.114,5.629,91.744,31/05/2019 01:00
473.425,11.024000000000001,0.0,993.988,3.0060000000000002,24.115,3.568,4.627,90.978,31/05/2019 02:00
473.525,10.81,0.0,993.813,3.4130000000000003,17.104,3.7089999999999996,4.273,93.214,31/05/2019 03:00
473.675,11.399000000000001,0.0,993.579,2.3040000000000003,24.945,2.812,2.9019999999999997,87.848,31/05/2019 04:00
473.475,11.257,0.0,993.45,1.526,47.717,1.903,3.33,87.175,31/05/2019 05:00
473.4,11.187999999999999,0.0,993.5880000000001,2.255,26.781999999999996,2.335,3.1910000000000003,88.32700000000001,31/05/2019 06:00
473.1,11.927999999999999,0.0,993.79,2.188,35.305,2.201,4.285,83.473,31/05/2019 07:00
472.375,13.373,0.0,993.8760000000001,2.197,66.012,2.426,3.023,77.992,31/05/2019 08:00
471.1,15.802,0.0,994.043,1.055,111.82700000000001,0.753,0.711,71.23,31/05/2019 09:00
470.17500000000007,17.003,0.0,994.1239999999999,1.636,187.313,1.526,1.4269999999999998,66.324,31/05/2019 10:00
469.2000000000001,18.119,0.0,994.205,1.137,155.012,1.331,1.4040000000000001,64.41,31/05/2019 11:00
468.975,18.173,0.0,994.258,1.337,186.229,1.052,1.057,64.305,31/05/2019 12:00
468.175,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,64.308,31/05/2019 13:00
467.725,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,64.031,31/05/2019 14:00
467.025,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,58.35,31/05/2019 15:00
466.0,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,57.461999999999996,31/05/2019 16:00
465.375,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,56.11600000000001,31/05/2019 17:00
465.475,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,53.49100000000001,31/05/2019 18:00
465.55000000000007,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,53.761,31/05/2019 19:00
465.8250000000001,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,62.282,31/05/2019 20:00
466.4500000000001,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,65.337,31/05/2019 21:00
466.3,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,73.196,31/05/2019 22:00
466.675,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,81.064,31/05/2019 23:00
467.475,18.421,0.0,994.2510000000001,0.867,85.445,0.593,0.9009999999999999,81.453,01/06/2019 00:00
468.525,14.86,0.0,994.1439999999999,8.0,359.0,9.5,10.1,81.11399999999999,01/06/2019 01:00
469.175,15.54,0.0,994.1439999999999,8.0,359.0,9.5,10.1,72.521,01/06/2019 02:00
470.2000000000001,14.422,0.0,994.1439999999999,8.0,359.0,9.5,10.1,77.492,01/06/2019 03:00
470.875,12.575,0.0,994.1439999999999,8.0,359.0,9.5,10.1,85.384,01/06/2019 04:00
471.025,13.144,0.0,994.1439999999999,8.0,359.0,9.5,10.1,77.023,01/06/2019 05:00
471.3,14.286,0.0,994.1439999999999,8.0,359.0,9.5,10.1,70.038,01/06/2019 06:00
471.375,14.367,0.0,994.1439999999999,8.0,359.0,9.5,10.1,72.587,01/06/2019 07:00
470.025,15.914000000000001,0.0,994.1439999999999,8.0,359.0,9.5,10.1,72.063,01/06/2019 08:00
468.525,18.965999999999998,0.0,994.1439999999999,8.0,359.0,9.5,10.1,60.468,01/06/2019 09:00
467.55,21.278000000000002,0.0,994.1439999999999,8.0,359.0,9.5,10.1,49.851000000000006,01/06/2019 10:00
466.925,22.638,0.0,994.1439999999999,8.0,359.0,9.5,10.1,47.277,01/06/2019 11:00
465.95,23.805,0.0,994.1439999999999,8.0,359.0,9.5,10.1,44.893,01/06/2019 12:00
464.0,24.660999999999998,0.0,994.1439999999999,8.0,359.0,9.5,10.1,42.797,01/06/2019 13:00
462.5,25.57,0.0,994.1439999999999,8.0,359.0,9.5,10.1,42.354,01/06/2019 14:00
462.0,26.544,0.0,994.1439999999999,8.0,359.0,9.5,10.1,41.81100000000001,01/06/2019 15:00
461.52500000000015,26.41,0.0,994.1439999999999,8.0,359.0,9.5,10.1,42.978,01/06/2019 16:00
461.6,26.340999999999998,0.0,994.1439999999999,8.0,359.0,9.5,10.1,41.593999999999994,01/06/2019 17:00
461.7000000000001,26.412,0.0,994.1439999999999,8.0,359.0,9.5,10.1,41.72,01/06/2019 18:00
461.825,25.184,0.0,994.1439999999999,8.0,359.0,9.5,10.1,47.08,01/06/2019 19:00
462.0,24.116999999999997,0.0,994.1439999999999,8.0,359.0,9.5,10.1,50.68600000000001,01/06/2019 20:00
461.9,22.267,0.0,994.1439999999999,8.0,359.0,9.5,10.1,60.383,01/06/2019 21:00
463.42500000000007,21.234,0.0,994.1439999999999,8.0,359.0,9.5,10.1,61.635,01/06/2019 22:00
464.975,20.42,0.0,994.1439999999999,8.0,359.0,9.5,10.1,60.861999999999995,01/06/2019 23:00
465.15,19.297,0.0,994.1439999999999,8.0,359.0,9.5,10.1,65.569,02/06/2019 00:00
465.525,20.045,0.0,994.1439999999999,8.0,359.0,9.5,10.1,61.153999999999996,02/06/2019 01:00
465.8250000000001,19.413,0.0,994.1439999999999,8.0,359.0,9.5,10.1,63.35,02/06/2019 02:00
465.65,18.137,0.0,994.1439999999999,8.0,359.0,9.5,10.1,68.128,02/06/2019 03:00
465.85,18.500999999999998,0.0,994.1439999999999,8.0,359.0,9.5,10.1,65.042,02/06/2019 04:00
466.025,19.043,0.0,994.1439999999999,8.0,359.0,9.5,10.1,62.412,02/06/2019 05:00
467.025,16.592,0.0,994.1439999999999,8.0,359.0,9.5,10.1,75.94,02/06/2019 06:00
466.45,18.867,0.0,994.1439999999999,8.0,359.0,9.5,10.1,65.94800000000001,02/06/2019 07:00
465.80000000000007,19.500999999999998,0.0,994.1439999999999,8.0,359.0,9.5,10.1,68.36399999999999,02/06/2019 08:00
464.75000000000006,19.172,0.0,994.1439999999999,8.0,359.0,9.5,10.1,74.733,02/06/2019 09:00
463.925,21.958000000000002,0.0,994.1439999999999,8.0,359.0,9.5,10.1,58.352,02/06/2019 10:00
463.25,22.930999999999997,0.0,994.1439999999999,8.0,359.0,9.5,10.1,53.486000000000004,02/06/2019 11:00
462.75,22.824,0.0,994.1439999999999,8.0,359.0,9.5,10.1,55.24,02/06/2019 12:00
462.2,24.116,0.0,994.1439999999999,8.0,359.0,9.5,10.1,48.135,02/06/2019 13:00
461.4500000000001,24.822,0.0,991.217,3.609,307.84,3.779,4.1160000000000005,48.494,02/06/2019 14:00
461.80000000000007,25.611,0.0,989.789,3.1069999999999998,307.01,2.793,2.947,53.782,02/06/2019 15:00
461.775,25.531,0.0,989.238,2.972,295.061,2.886,2.83,49.886,02/06/2019 16:00
462.475,25.69,0.0,988.807,1.847,246.764,1.374,1.432,48.254,02/06/2019 17:00
464.075,22.136,0.0,988.6519999999999,3.142,15.657,3.0260000000000002,3.7880000000000003,61.525,02/06/2019 18:00
463.725,21.103,0.0,988.347,2.513,31.259,2.38,2.556,65.837,02/06/2019 19:00
463.0,19.676,0.0,988.573,3.008,27.499000000000002,3.075,2.575,75.212,02/06/2019 20:00
462.8250000000001,19.175,0.0,988.807,2.036,67.291,2.2359999999999998,2.39,75.779,02/06/2019 21:00
463.925,18.459,0.0,989.334,1.16,118.141,1.296,1.194,76.528,02/06/2019 22:00
464.525,17.923,0.0,989.6010000000001,1.26,117.925,1.493,2.52,78.57,02/06/2019 23:00
